"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
22803	3.364525	12.500272	72.396297	-0.820825	0.149834	-0.551177	-0.009045	0.961449	0.274833	0.571108	0.230575	-0.787827
22804	3.323575	12.507715	72.368607	-0.817500	0.147936	-0.556604	-0.012538	0.961647	0.274004	0.575792	0.230977	-0.784292
22805	3.282785	12.515066	72.340640	-0.814139	0.146023	-0.562010	-0.016052	0.961835	0.273160	0.580448	0.231412	-0.780723
22806	3.242160	12.522322	72.312401	-0.810744	0.144096	-0.567389	-0.019586	0.962012	0.272303	0.585073	0.231881	-0.777123
22807	3.201704	12.529483	72.283893	-0.807315	0.142154	-0.572743	-0.023141	0.962180	0.271431	0.589666	0.232385	-0.773493
22808	3.161423	12.536545	72.255119	-0.803855	0.140198	-0.578068	-0.026716	0.962336	0.270546	0.594226	0.232924	-0.769833
22809	3.121322	12.543506	72.226086	-0.800362	0.138228	-0.583363	-0.030312	0.962482	0.269648	0.598750	0.233499	-0.766144
22810	3.081401	12.550366	72.196790	-0.796834	0.136241	-0.588638	-0.033933	0.962616	0.268734	0.603245	0.234111	-0.762422
22811	3.041650	12.557129	72.167226	-0.793270	0.134239	-0.593887	-0.037577	0.962740	0.267806	0.607709	0.234759	-0.758669
22812	3.002075	12.563794	72.137395	-0.789674	0.132224	-0.599109	-0.041242	0.962852	0.266862	0.612138	0.235443	-0.754886
22813	2.962678	12.570358	72.107304	-0.786047	0.130196	-0.604300	-0.044926	0.962952	0.265905	0.616532	0.236163	-0.751076
22814	2.923466	12.576819	72.076955	-0.782390	0.128154	-0.609461	-0.048631	0.963040	0.264932	0.620887	0.236919	-0.747240
22815	2.884443	12.583175	72.046355	-0.778703	0.126099	-0.614590	-0.052357	0.963115	0.263946	0.625204	0.237713	-0.743379
22816	2.845610	12.589427	72.015502	-0.774980	0.124027	-0.619696	-0.056110	0.963179	0.262942	0.629490	0.238546	-0.739485
22817	2.806958	12.595577	71.984388	-0.771221	0.121941	-0.624778	-0.059888	0.963229	0.261923	0.633744	0.239417	-0.735560
22818	2.768491	12.601623	71.953017	-0.767433	0.119842	-0.629829	-0.063686	0.963266	0.260888	0.637958	0.240325	-0.731610
22819	2.730213	12.607565	71.921392	-0.763615	0.117732	-0.634847	-0.067504	0.963290	0.259837	0.642133	0.241270	-0.727636
22820	2.692128	12.613401	71.889520	-0.759770	0.115609	-0.639832	-0.071343	0.963300	0.258771	0.646266	0.242254	-0.723638
22821	2.654240	12.619128	71.857404	-0.755897	0.113473	-0.644782	-0.075203	0.963297	0.257690	0.650357	0.243276	-0.719619
22822	2.616552	12.624746	71.825047	-0.751988	0.111320	-0.649709	-0.079092	0.963279	0.256590	0.654415	0.244340	-0.715569
